hr,cnt,prediction
17,5.480638923341991,5.671215828261533
21,5.579729825986222,6.006872166804552
4,2.1972245773362196,2.1644433279770627
4,1.6094379124341003,3.953785992729882
8,6.240275845170769,5.568740916726311
14,5.37989735354046,5.955033010120182
21,3.912023005428146,5.0080875909394535
8,4.859812404361672,5.092196581746119
8,2.4849066497880004,3.4010980341065684
11,4.1588830833596715,4.830380604004323
19,5.71042701737487,6.110637641671911
6,3.295836866004329,3.8077500883164976
5,3.2188758248682006,4.005710542331064
1,1.791759469228055,2.945576583000247
22,3.8066624897703196,5.0644645458261826
19,5.056245805348308,5.489019232946998
20,5.43372200355424,5.820517026453484
12,5.641907070938114,5.509081043154246
12,5.631211781821365,5.808818903388308
9,5.8522024797744745,6.558664938669553
10,4.07753744390572,4.140233253868826
11,4.394449154672439,5.099688637784083
6,3.6888794541139363,4.327077788238903
7,3.9889840465642745,4.186366665832298
6,4.605170185988092,19.481988495883623
7,3.828641396489095,5.167440464431759
5,3.258096538021482,4.1869410722050135
4,1.3862943611198906,3.322629456029566
9,5.241747015059643,5.718520314273063
3,3.258096538021482,4.324814433058879
8,6.561030665896573,6.710453027456596
23,2.3978952727983707,4.474934980970499
2,2.0794415416798357,3.257125477322378
7,4.624972813284271,5.060655653232709
12,5.676753802268282,5.8816044978696045
11,5.493061443340548,5.900432257130231
8,2.8903717578961645,3.146616102587819
11,5.303304908059076,5.844793132210934
18,6.546785410760524,6.822907711298411
20,5.91350300563827,6.255101808848968
9,5.575949103146316,5.767297053941642
0,3.295836866004329,4.749255729777498
1,1.9459101490553132,5.053037953064553
21,5.501258210544727,5.68271411025976
18,6.483107351457199,6.733490534062464
18,6.651571873589727,6.59111675722478
19,5.056245805348308,5.301213009529966
0,3.4657359027997265,4.84943014875174
4,2.3978952727983707,4.657084080470868
13,5.389071729816501,5.73528860005858
3,0.6931471805599453,2.200187300319798
7,4.343805421853684,7.304336248849506
23,4.290459441148391,5.143515479004868
3,0.6931471805599453,1.8722401786995901
20,4.7535901911063645,5.20490329711955
17,6.359573868672378,6.696579178239807
17,6.738152494595957,6.864915904173197
6,2.3978952727983707,3.4387989364950684
3,1.0986122886681098,1.5024555770226302
18,5.303304908059076,5.4176457017793345
18,5.7899601708972535,6.157012651697042
22,4.983606621708336,5.25356186462902
15,5.6131281063880705,6.197789014475847
20,5.926926025970411,6.230951376323794
1,2.70805020110221,3.6230875079379485
7,6.013715156042802,6.305671001808789
14,5.003946305945459,5.796487488204684
19,4.30406509320417,4.954528635350312
21,4.30406509320417,5.3927239679263606
23,4.812184355372417,5.3170343835835325
12,6.431331081933479,6.69835126012396
16,5.655991810819852,6.268317135557031
19,6.202535517187923,6.639366493580335
14,5.91350300563827,5.919284925566309
7,3.295836866004329,4.766481990055058
22,4.31748811353631,4.72338663544183
1,4.276666119016055,5.421467582442111
4,1.791759469228055,3.719361874996223
14,4.2626798770413155,5.782701734840773
13,4.983606621708336,5.856595407151207
4,1.3862943611198906,3.285432481349677
15,4.442651256490317,5.405923954549281
3,1.3862943611198906,2.9446942899888273
22,4.290459441148391,4.991611968995617
20,6.104793232414985,6.412618995451701
3,1.0986122886681098,3.3200798938182494
23,4.48863636973214,5.356474981743767
9,5.4510384535657,6.2206427284502865
22,3.6888794541139363,4.495210395109127
2,2.833213344056216,4.671702153742487
5,1.0986122886681098,1.8225289959251207
3,2.302585092994046,2.51786101296899
3,1.9459101490553132,3.044151191470664
12,4.477336814478207,5.208550229234821
21,5.10594547390058,5.521049326556742
7,3.5263605246161616,6.426789213683286
20,5.652489180268651,5.851510267432982
9,4.77912349311153,5.613345771880931
22,5.262690188904886,5.532342249497434
19,4.948759890378168,5.509292009416613
11,5.75890177387728,6.1429443808492525
20,5.1647859739235145,5.674217023315912
11,4.0943445622221,5.076021195300737
12,6.297109319933935,6.625439406934656
23,3.713572066704308,5.028499114097706
0,4.007333185232471,4.621371965960497
16,6.212606095751519,6.068032006699977
18,6.144185634125646,6.288826625165553
16,5.476463551931511,6.278609981650504
17,4.997212273764115,4.819449214024701
23,3.4657359027997265,5.024863027245022
9,5.049856007249537,5.872682567628927
5,3.6109179126442243,3.190809192989394
8,5.472270673671475,3.7487690842686745
2,4.0943445622221,5.716925025122017
11,4.969813299576001,5.845562013559701
4,2.3978952727983707,4.157738269912878
6,3.7612001156935624,4.361370518617237
19,5.2832037287379885,5.177031471133373
12,5.54907608489522,5.405108413397034
19,6.548219102762372,6.8922172155723995
3,1.0986122886681098,2.344528294227069
4,2.772588722239781,3.713674567929441
23,3.4339872044851463,5.046203821252005
5,3.4657359027997265,3.268731862058089
1,2.0794415416798357,4.632570560940729
21,5.0238805208462765,5.529323813102948
11,4.8283137373023015,5.2369562460074475
9,5.303304908059076,5.945396079574719
13,5.407171771460119,5.832786841782571
16,4.852030263919617,5.237004882929431
22,4.897839799950911,5.528498850341808
11,6.440946540632921,6.647479526851069
12,6.093569770045136,6.426631110117125
0,3.4965075614664802,11.737770533666422
11,6.354370040797351,6.577466611892742
9,2.6390573296152584,2.5505669426890725
0,3.4339872044851463,4.106326357960355
17,5.666426688112432,5.935193349941963
1,3.9889840465642745,4.625408441296883
19,5.945420608606575,6.343990004176639
15,5.723585101952381,6.191012459467743
23,5.159055299214529,5.324660241453369
15,5.123963979403259,5.757180029092339
2,3.2188758248682006,3.925182546271934
21,4.060443010546419,4.927773521061253
18,5.717027701406222,5.94750698823696
23,4.812184355372417,5.435338551895018
3,0.6931471805599453,3.7709892542190535
3,3.5553480614894135,4.154445728578802
0,4.204692619390966,4.464181360999293
10,4.890349128221754,5.999197889557685
23,3.970291913552122,5.015652267533845
17,6.767343125265392,6.6199219407662
1,3.1354942159291497,4.1713701962071115
0,3.9512437185814275,5.287162402645785
0,3.4657359027997265,3.5410647114552525
5,1.9459101490553132,3.3055485882017708
17,5.54907608489522,5.698601347135431
12,4.969813299576001,5.4747153742633765
1,2.8903717578961645,3.692736634020877
11,4.31748811353631,5.263378460392055
2,2.3978952727983707,2.8734084806458933
11,5.594711379601839,6.094188443465294
6,3.295836866004329,3.596042331267945
20,4.219507705176107,5.065026734226567
7,5.666426688112432,5.33656825750939
16,5.8377304471659395,6.1361892825346835
13,5.327876168789581,5.7790019601237645
2,1.6094379124341003,2.575747171160101
12,4.477336814478207,5.894175950622379
10,4.867534450455582,5.6296353602221
0,3.4339872044851463,4.376381746097183
4,2.1972245773362196,3.087283794877575
4,1.6094379124341003,3.1930064368450255
10,4.955827057601261,5.837887184449224
5,3.044522437723423,4.014610643466894
18,6.470799503782602,6.684328274717806
15,5.929589143389895,6.130765459209441
18,5.6240175061873385,5.9625121648673005
20,5.655991810819852,5.957275940812565
14,5.220355825078324,5.865333781749459
1,4.276666119016055,4.947248868888007
3,1.6094379124341003,3.072964661063995
23,5.159055299214529,5.43729434903004
13,4.90527477843843,5.326489451402503
10,5.66988092298052,6.011930980175593
12,5.204006687076795,5.341023442757268
8,4.897839799950911,5.68880665681731
23,3.2188758248682006,5.015827088701499
3,2.1972245773362196,3.2124265950562734
14,5.342334251964811,5.822816642901402
1,4.30406509320417,5.325095901054098
7,5.869296913133774,6.163152746577972
23,3.4011973816621555,5.013396903631654
10,5.030437921392435,5.948723292118001
6,2.772588722239781,3.6187316696960026
10,4.867534450455582,5.8842723457814525
3,1.791759469228055,3.0747172795533206
2,2.302585092994046,3.290096717052483
4,2.302585092994046,4.41192914144428
23,4.30406509320417,5.13808521864125
13,4.875197323201151,5.348799527808743
12,5.3230099791384085,5.571479305453936
14,5.645446897643238,5.8872021541354185
10,4.762173934797756,5.427781041794407
18,6.565264970035361,6.962887562521981
6,5.0238805208462765,5.440966042609649
11,4.9344739331306915,5.693920994809434
16,5.683579767338681,6.26863511671963
14,5.247024072160486,5.376287300620954
11,4.454347296253507,5.3216029783133365
10,6.202535517187923,6.4453003313277835
19,6.274762021241939,6.728421767602863
9,5.442417710521793,6.310176413631271
12,6.461468176353717,6.782773160810198
15,5.645446897643238,6.1508203171846505
3,1.9459101490553132,2.6351134662156666
17,5.869296913133774,6.026585673661614
23,3.2188758248682006,4.967854190873399
0,3.2188758248682006,4.144737673198687
21,5.247024072160486,5.69800409644229
16,6.261491684321042,6.801008770624238
21,6.124683390894205,6.28956487766104
5,1.3862943611198906,1.9465674832250002
19,5.683579767338681,6.061029360094266
22,4.762173934797756,5.273366658075318
18,6.68586094706836,6.917363149194611
21,4.882801922586371,5.416404105130369
2,3.044522437723423,4.052866905889218
20,4.23410650459726,5.088305793701738
12,5.501258210544727,5.719349893534182
8,4.983606621708336,5.506042327678098
6,4.969813299576001,5.52573580042693
19,5.950642552587727,6.227420525088373
19,4.418840607796598,5.221590802091991
5,3.258096538021482,3.8830943145449264
2,2.1972245773362196,3.016200014701615
3,1.791759469228055,2.427002856980802
0,3.5553480614894135,4.842727281757365
12,5.14166355650266,5.531507201258748
6,1.6094379124341003,1.2417304786519372
22,4.736198448394496,5.273231425833996
13,5.771441123130016,5.93966661121816
18,6.327936783729195,6.611380028731725
23,3.367295829986474,5.013365583499274
3,0.6931471805599453,3.642188953364162
12,4.3694478524670215,5.054008855650007
13,6.040254711277414,6.327522271591399
0,3.9318256327243257,4.644051029904577
21,4.68213122712422,5.430806823383276
22,5.117993812416755,5.38559008802773
9,5.641907070938114,6.635175976319911
23,4.983606621708336,5.4746077873824674
5,2.9444389791664403,4.060497395983087
20,5.786897381366708,5.843073660988541
11,5.872117789475416,6.167506360669043
12,5.3471075307174685,5.381129431948617
23,4.543294782270004,5.29395729828856
8,4.718498871295094,5.133358112220342
14,5.19295685089021,5.55026138858508
6,5.030437921392435,5.735002474458098
18,6.042632833682381,5.563910004253016
22,5.438079308923196,5.704827352849123
23,3.4339872044851463,5.015857024468759
19,4.61512051684126,5.291734326783067
15,5.736572297479192,5.988136106739781
13,6.089044875446846,6.254337548425887
5,1.0986122886681098,1.4752397087623026
9,5.6131281063880705,6.093201168117834
10,5.981414211254481,6.2863744932623735
10,4.787491742782046,6.693985108659077
16,6.16541785423142,6.449381149419174
22,4.727387818712341,5.566723677108291
17,6.410174881966167,6.4559694924390625
6,3.5263605246161616,2.2829741258345853
18,6.12029741895095,6.550937578729723
20,5.4510384535657,6.18053270558628
2,2.6390573296152584,3.231244676146765
3,1.9459101490553132,3.1414595192228845
9,5.793013608384144,6.43366203892021
4,2.4849066497880004,5.104168055272563
20,4.820281565605037,5.370470396803404
15,6.2166061010848646,6.5558634674502
11,5.1647859739235145,5.745638063812892
6,4.51085950651685,5.042042054810328
1,2.302585092994046,3.9076115473725093
0,4.174387269895637,4.547142269490781
4,2.3978952727983707,3.4533992601980437
21,5.648974238161206,6.311774134589818
10,6.171700597410915,6.460653461509548
15,5.68697535633982,6.210039625956202
11,5.313205979041787,5.944394671442213
17,5.10594547390058,5.050147164885469
17,6.135564891081739,6.414802313572603
17,6.863803391452954,6.704163533523643
6,0.6931471805599453,2.3956132490559994
3,0.6931471805599453,1.6124998531864994
12,4.204692619390966,4.889163027873146
19,5.278114659230517,6.003754499295602
19,5.993961427306569,6.501200797124708
19,5.8944028342648505,6.320041167661757
3,0.6931471805599453,4.68414920781059
11,5.303304908059076,5.482118270213118
4,0.6931471805599453,4.239943642553819
2,4.30406509320417,4.808924918067691
5,3.4657359027997265,3.8765877936692648
14,4.143134726391533,5.139121120317364
22,5.0238805208462765,5.529628946607467
20,6.214608098422191,6.136756813836698
8,6.129050210060545,6.063942985110399
15,5.147494476813453,5.512892951796917
11,5.638354669333745,5.996351119488733
10,4.430816798843313,5.732764494071252
3,1.9459101490553132,2.81903822869178
2,4.3694478524670215,4.698312202057203
9,5.793013608384144,6.412368411831338
2,2.70805020110221,2.9797529450933324
14,3.1354942159291497,4.826462156913123
23,5.117993812416755,5.370669906742354
19,5.802118375377063,5.767493214028519
1,4.23410650459726,4.606156876669399
18,5.147494476813453,5.536707380241342
1,3.1354942159291497,4.42432463489912
16,5.966146739123692,6.484023842726262
13,3.091042453358316,2.845104892411045
5,1.9459101490553132,3.409081682263344
14,5.556828061699537,5.957978355403349
18,6.206575926724928,6.577573246318067
6,4.02535169073515,4.681271963458971
16,5.805134968916488,6.257365040363023
17,6.349138991379798,6.351558998736332
15,6.226536669287466,6.414284363286041
22,3.828641396489095,5.017967327137377
10,4.859812404361672,5.908372324189226
3,1.6094379124341003,2.012591687800275
18,6.194405391104672,6.253959433804994
13,5.41610040220442,5.718652973315214
19,5.598421958998375,5.888786622448467
15,5.3230099791384085,5.788627277216733
8,6.569481420414296,6.454438898417057
18,4.997212273764115,5.1418193857709005
15,5.780743515792329,6.185130690668808
0,4.969813299576001,4.812232063727167
23,5.056245805348308,5.572293115548742
7,5.342334251964811,5.063883369538161
6,4.624972813284271,5.876204662913429
6,5.0369526024136295,4.189793503292484
16,6.073044534100405,6.290760196339611
22,5.043425116919247,5.38367389485014
19,5.638354669333745,6.0709135002991985
10,3.091042453358316,4.870228883059923
17,5.802118375377063,5.849163294372091
8,6.6039438246004725,5.407577007847024
21,3.58351893845611,4.778321080166019
21,4.276666119016055,5.076343485924624
13,5.631211781821365,5.828811238113449
5,3.5553480614894135,4.222603045267837
17,6.22455842927536,6.491405856123328
15,1.9459101490553132,3.9268890273446098
1,1.9459101490553132,1.4150122227604955
10,5.978885764901122,6.407529893565328
8,3.9889840465642745,5.028189286552362
22,5.6240175061873385,5.766573993360386
22,5.241747015059643,5.696386671436795
0,4.820281565605037,5.18917069030467
10,3.8918202981106265,5.329738913655425
16,5.3612921657094255,6.069186015749384
1,2.6390573296152584,4.541245491767704
17,6.535241271013659,6.455095756152268
21,5.420534999272286,5.65293149215008
17,5.934894195619588,5.7698768541053385
17,4.204692619390966,5.055810785763048
23,5.476463551931511,5.620646361840743
21,4.430816798843313,5.087403962134253
23,5.111987788356544,5.5306720638238485
21,5.402677381872279,5.633201425590537
15,5.176149732573829,5.426864688676101
4,1.0986122886681098,1.3871095056178868
10,5.723585101952381,5.895669391993961
13,5.313205979041787,5.661161952274502
17,5.5134287461649825,5.720537034372591
20,4.948759890378168,5.3081736475831525
9,5.4638318050256105,9.269677132739583
6,4.0943445622221,3.7214796462008373
16,6.139884552226255,6.630517135279815
7,6.113682179832232,6.2093558847208055
18,6.144185634125646,6.347860983069461
21,5.455321115357702,5.610920462515208
18,6.646390514847729,6.846507508759226
16,6.139884552226255,6.287812836403689
7,4.553876891600541,5.893195678142974
21,5.241747015059643,5.870620744134014
9,5.811140992976701,6.206040450224302
4,2.0794415416798357,4.813677350793818
10,4.7535901911063645,5.489038626597783
13,5.1647859739235145,5.913048715417688
1,2.995732273553991,4.523652481870278
14,5.857933154483459,6.344229961273444
4,1.0986122886681098,3.8239723672859394
14,5.375278407684165,5.762389040469919
8,5.043425116919247,5.965034697302514
2,4.1588830833596715,4.537412152244427
22,3.6375861597263857,4.703535028983813
1,2.995732273553991,3.734475140912574
5,3.6888794541139363,4.053758138857392
0,2.70805020110221,3.6165090791732277
11,4.812184355372417,5.221112618342897
16,5.886104031450156,6.44188679277273
9,5.823045895483019,5.503376854944023
5,3.295836866004329,3.455232000903384
11,6.0473721790462776,6.397790182595439
12,5.981414211254481,6.318489667589406
15,5.961005339623274,6.182361875011117
3,1.6094379124341003,2.8904066397696333
13,5.934894195619588,6.397805025221613
2,2.1972245773362196,3.430099689786535
3,1.9459101490553132,3.5750976206447613
20,5.225746673713202,5.5996553717133555
12,6.154858094016418,6.038467759888093
20,4.9344739331306915,5.383535790049109
17,6.272877006546167,6.233137848591942
17,6.342121418721152,6.729324358843143
1,2.0794415416798357,3.953877561059142
19,5.983936280687191,6.316912106562767
10,4.867534450455582,6.243673527742942
21,4.7535901911063645,5.267262733535227
2,2.6390573296152584,3.559765843940235
19,5.932245187448011,6.242728855421892
12,4.248495242049359,4.020276414126213
4,2.5649493574615367,3.7333251108368746
15,4.762173934797756,5.585128109190633
5,2.833213344056216,4.53255864049816
4,1.0986122886681098,2.516078773178837
21,5.666426688112432,5.382879645262442
15,5.720311776607412,6.256282883449869
20,5.19295685089021,5.66422307602723
9,5.241747015059643,9.354164208048232
21,5.75890177387728,6.174948025429908
17,6.717804695023691,6.775999030375951
15,3.8066624897703196,5.245986382805433
12,5.5134287461649825,5.720058207125447
9,5.111987788356544,6.238889754721244
14,6.202535517187923,6.3503891730908615
16,6.3578422665081,6.60395925635843
18,5.41610040220442,5.637564268957909
9,5.4680601411351315,6.121890421630852
22,4.61512051684126,5.392410825905695
1,4.68213122712422,5.40428610659484
21,5.332718793265369,5.508734286145503
15,5.181783550292085,5.990931701629764
7,6.137727054086234,6.820593484356418
12,5.564520407322694,5.91128453456303
10,4.852030263919617,5.524471428923375
13,5.241747015059643,5.639771839522728
17,6.7661917146603505,6.861177918013728
17,6.385194398997726,6.661406276178532
4,2.0794415416798357,4.530552951581813
2,0.0,3.0004750231077204
11,5.187385805840755,5.723265286468327
1,4.6913478822291435,5.726964631019183
13,6.467698726104354,6.570770685842433
19,4.574710978503383,5.09736086821607
2,0.6931471805599453,2.2185758475077066
8,6.551080335043404,6.568579355237341
11,4.499809670330265,5.202787168781764
1,3.295836866004329,3.7305595388078343
19,5.68697535633982,6.1322344610631525
11,5.056245805348308,5.8631616009510275
0,2.5649493574615367,5.339604234830914
22,3.1780538303479458,4.137986936560254
19,4.532599493153256,4.7407608688013525
15,4.499809670330265,5.718313111278406
7,4.1588830833596715,4.553923625236436
16,6.131226489483141,6.679762981139569
3,3.4011973816621555,4.165831476782965
15,6.131226489483141,6.378254047068087
1,4.5217885770490405,5.009752777766538
13,6.198478716492308,6.491057514082287
3,3.367295829986474,3.888685970107618
6,3.58351893845611,4.398282676565482
8,6.558197802812269,6.526113023659089
21,3.713572066704308,4.905502399503296
4,1.3862943611198906,3.396025156887467
6,4.553876891600541,5.134151958909499
0,3.4965075614664802,3.8852767116046354
4,1.3862943611198906,2.9841441998883127
9,5.8916442118257715,6.798345741875494
15,5.117993812416755,5.70481945332642
8,5.993961427306569,6.238792565469424
16,5.564520407322694,6.031203411105794
12,5.62040086571715,5.801101631490876
13,6.059123195581797,6.162802318473479
22,5.093750200806762,5.415979033491318
17,4.897839799950911,5.279948417197834
5,2.4849066497880004,4.122527691832698
8,6.068425588244111,6.112452050484657
6,4.430816798843313,4.829208017976579
4,1.9459101490553132,2.684586376901548
20,5.438079308923196,5.8878295882067935
4,1.6094379124341003,2.638473187701441
3,1.791759469228055,2.542439475554006
4,0.0,3.5340344350518578
11,5.308267697401205,5.692755470845292
5,3.6375861597263857,4.329954035455487
9,5.697093486505405,6.472514304415336
3,1.0986122886681098,3.7517315274137992
3,1.791759469228055,2.697842024795952
23,4.624972813284271,5.288495732136268
5,4.02535169073515,3.9825941055788676
6,2.1972245773362196,3.0740474451074395
0,3.713572066704308,3.995648804283211
16,6.0330862217988015,6.5966646883809155
2,2.5649493574615367,3.5650560103123317
17,6.403574197934815,6.139540866228599
1,2.833213344056216,3.988270604429187
8,5.846438775057725,6.041116775545892
23,3.8918202981106265,5.020507198617692
23,3.713572066704308,5.057405146040254
17,5.8916442118257715,6.093478404370561
6,2.3978952727983707,3.6068441294065763
5,2.302585092994046,4.288294095538021
5,2.6390573296152584,3.6842256972799907
4,0.6931471805599453,2.816183531801961
13,5.768320995793772,6.286877036527456
1,2.302585092994046,3.6896078750839387
12,6.222576268071369,6.478205202687355
2,2.995732273553991,3.010671547775904
4,0.6931471805599453,3.4650351838637876
17,5.44673737166631,5.82905477777414
14,4.927253685157205,5.588410134623241
22,4.219507705176107,5.240008226785318
13,6.066108090103747,6.300249087956699
10,4.882801922586371,5.7129943389170075
10,5.375278407684165,6.2486194045100865
4,1.6094379124341003,3.0211030526075784
21,5.564520407322694,5.738839677120209
6,3.5553480614894135,10.861674332707478
2,0.0,1.8603477641982247
12,5.003946305945459,5.302807125901113
1,3.044522437723423,4.248594772375413
16,4.61512051684126,5.528313279471365
3,1.791759469228055,4.345011928277594
16,5.746203190540153,6.302336307232443
19,4.465908118654584,5.149123935986541
9,5.043425116919247,5.8550465467804225
11,5.135798437050262,5.814210291710763
12,5.683579767338681,5.851660464305053
5,2.833213344056216,3.5428086482219574
7,2.5649493574615367,0.8958926281540177
16,6.135564891081739,6.556181702808271
14,5.662960480135946,5.645325687625244
12,6.0014148779611505,6.155551013458704
1,4.07753744390572,4.4409239738957424
15,6.327936783729195,6.671392523530286
3,2.3978952727983707,2.5659341123292356
17,6.272877006546167,6.450401455356308
10,6.194405391104672,6.4075858163140404
18,6.302618975744905,6.597841860230655
17,5.10594547390058,5.667505296197851
0,4.68213122712422,5.514466502311576
17,6.333279628139691,6.307414716496051
4,1.791759469228055,3.949245388310307
10,4.219507705176107,5.481708109547173
15,5.267858159063328,5.966489408738402
18,6.335054251498059,6.674440701630206
3,1.6094379124341003,2.034012841967059
8,4.955827057601261,5.140646760325922
20,4.51085950651685,5.0832081272950616
23,4.634728988229636,5.275824511970694
2,3.871201010907891,4.535909161822321
4,1.6094379124341003,3.2989626772070246
3,1.9459101490553132,3.4399587379644774
20,5.41610040220442,5.906343148774529
14,5.075173815233827,5.6004823514278606
8,5.2832037287379885,5.677542770369711
15,3.5553480614894135,4.9219567736215515
10,3.9318256327243257,5.1022997077097845
22,5.159055299214529,5.324317521521109
11,5.68697535633982,6.370679608855502
0,4.1588830833596715,4.847496741321976
10,4.68213122712422,6.092588585041435
22,5.5254529391317835,5.769146521624927
2,1.791759469228055,2.5826621739722286
9,4.9344739331306915,4.936743508812253
5,3.2188758248682006,4.6018742777791495
12,5.602118820879701,5.699918198985638
21,5.501258210544727,5.679045011881568
19,5.863631175598097,6.157063108221016
12,5.19295685089021,5.342094839736292
11,4.672828834461906,5.115641476438114
12,5.659482215759621,5.846079548930664
16,5.8805329864007,6.251740376448543
2,1.9459101490553132,3.2555346386467963
8,6.641182169740591,6.521831627992772
8,6.037870919922137,5.424708633022184
4,1.791759469228055,2.9874104890431257
11,4.477336814478207,5.276680697548516
12,5.393627546352362,5.6653002256023886
16,5.5909869805108565,6.075199973062965
18,6.695798917058491,6.445973193879642
0,4.174387269895637,4.969980464229794
19,4.624972813284271,5.203433968648682
19,6.133398042996649,6.337361756179282
14,6.483107351457199,6.871987800718654
10,5.37989735354046,6.062326116573375
1,3.1780538303479458,4.071817302119452
1,2.4849066497880004,2.670835452689184
21,5.043425116919247,5.283756493146129
18,3.6375861597263857,4.221296848187703
18,6.095824562432225,6.252237336680535
14,4.976733742420574,5.752343477240041
20,5.831882477283517,6.2189699434583
16,6.529418838262226,6.787516040057938
6,3.828641396489095,4.761100139979188
22,4.30406509320417,5.077658962840486
12,5.459585514144159,5.451408978655001
5,2.4849066497880004,4.45514883799832
6,4.68213122712422,5.326030115426109
23,4.882801922586371,5.3452917762891445
6,2.833213344056216,3.0064380790168554
13,5.303304908059076,5.451983292605843
12,5.030437921392435,5.421192130869343
19,6.19644412779452,6.649619547526658
17,6.523562306149512,6.356794555238111
10,5.857933154483459,6.119292794961272
9,5.1647859739235145,5.6557710511949235
2,0.6931471805599453,3.0308604766645257
15,5.0106352940962555,5.824169802783086
13,5.808142489980444,6.16396849479054
23,4.07753744390572,5.114577593371192
8,4.5217885770490405,7.208536772486837
16,4.962844630259907,5.8093407117110445
19,5.918893854273146,6.269009857861289
1,1.0986122886681098,1.5934136621379054
14,6.0112671744041615,6.285022335052982
1,1.9459101490553132,3.5337753199337696
9,4.941642422609304,5.9335373259853945
16,6.1092475827643655,6.532018805885852
22,5.10594547390058,5.389810567584759
14,5.3981627015177525,6.210214762088858
15,5.159055299214529,5.922874460418235
20,5.209486152841421,5.784676964415035
11,4.736198448394496,5.447515566069453
2,2.4849066497880004,2.9541808489327326
6,4.762173934797756,6.283293244076201
19,6.280395838960195,6.745904317223732
21,5.153291594497779,5.555393049648002
14,5.572154032177765,6.1176738592807505
3,2.302585092994046,2.4161126931290307
19,5.877735781779639,6.159230044916271
22,4.672828834461906,5.206981850536427
14,5.60947179518496,6.037707602479148
17,5.605802066295998,5.831749336326332
10,4.248495242049359,5.424732298764647
19,5.937536205082426,6.174353011435842
0,4.189654742026425,4.550366320877991
8,6.269096283706261,6.252500932881699
21,3.7612001156935624,4.71697152819485
12,4.110873864173311,5.0917698485598555
14,5.049856007249537,5.496948372485921
14,5.786897381366708,6.059737569026446
15,5.41610040220442,5.879366749951849
22,4.430816798843313,5.1654140871569805
4,1.791759469228055,3.1739657118149096
20,4.61512051684126,5.191838763642639
15,5.351858133476067,6.01040718264041
2,1.9459101490553132,1.320811564845682
4,1.9459101490553132,3.5217922966252218
18,6.042632833682381,6.46890014818476
0,3.828641396489095,5.3048306874123945
5,2.833213344056216,3.8150148357407865
1,3.871201010907891,3.6096691654799833
6,4.787491742782046,5.924389339537973
16,5.262690188904886,5.772352177490076
11,5.3471075307174685,5.817978548915561
4,2.6390573296152584,3.7769402404968235
14,5.0238805208462765,5.639730953219154
7,4.553876891600541,6.500425790606831
1,4.127134385045092,4.876964460293948
23,4.48863636973214,5.034698971534294
16,5.720311776607412,5.850020226982106
13,5.736572297479192,5.968016979078468
6,4.31748811353631,4.771368180472647
16,5.3981627015177525,5.690034651227641
9,5.25227342804663,6.240003236020535
14,3.1780538303479458,4.908970380986913
14,6.056784013228625,6.13986593176926
19,4.382026634673881,5.0769524878411385
17,5.267858159063328,5.808421356137234
4,2.772588722239781,3.9694411623900208
7,5.241747015059643,5.168122327151634
4,2.772588722239781,4.357560455211494
18,5.4510384535657,5.887762653811702
15,5.703782474656201,6.301331400409483
20,5.799092654460526,6.101653716718248
17,6.620073206530356,6.639296162024655
8,6.194405391104672,6.970596311608306
3,0.0,2.5009973891187567
3,0.0,2.266816315097211
6,3.1780538303479458,5.336686020624716
17,6.045005314036012,6.210274133143303
5,3.367295829986474,3.125819203119627
7,6.20455776256869,6.622468245525931
11,6.025865973825314,6.354209946781168
23,4.418840607796598,5.159739633217639
21,5.402677381872279,5.673676154386182
19,5.393627546352362,5.8557201482852665
3,2.9444389791664403,3.2730081528404322
21,5.968707559985366,6.162325698599341
21,4.23410650459726,4.966489199986159
14,5.365976015021851,5.858058590125094
12,5.298317366548036,5.580290163944122
14,4.997212273764115,5.393778541554389
18,5.030437921392435,5.543340695704836
22,5.2832037287379885,5.432766120011674
14,4.499809670330265,5.2638246908195265
12,5.220355825078324,5.567331143018882
18,6.1092475827643655,6.494065368442111
15,5.389071729816501,5.914518318871005
7,6.040254711277414,6.398742730384693
1,4.23410650459726,4.697829752227996
17,6.45833828334479,6.370677852508571
8,2.8903717578961645,4.940701517047265
5,0.0,3.14251833341869
23,3.4965075614664802,4.94519504043345
16,6.284134161070802,6.714068693648516
16,3.091042453358316,4.870218381271458
12,5.147494476813453,5.563560455973734
1,2.9444389791664403,3.0085834006704633
22,5.44673737166631,5.675726535002394
7,5.393627546352362,7.072903394035627
19,4.634728988229636,5.373436634602159
15,6.39024066706535,6.754075875814845
13,4.02535169073515,4.690370162002095
19,5.998936561946683,6.350291612143831
14,5.598421958998375,5.920770503817755
16,6.293419278846481,6.604634950474426
6,2.1972245773362196,3.547214709574144
23,4.3694478524670215,5.284792201271431
0,4.02535169073515,4.612029727517508
22,4.836281906951478,5.3750750752133305
18,6.504288173536645,6.854598165102704
0,4.912654885736052,5.073948414537149
13,5.736572297479192,6.078150095932493
20,4.68213122712422,5.134666152947452
22,5.407171771460119,5.761850264665426
15,5.733341276897746,6.253201163435397
3,1.3862943611198906,1.8226117479311355
16,5.7430031878094825,5.899878594880915
19,5.327876168789581,5.739046958972031
14,5.883322388488279,6.386427894921512
0,4.174387269895637,5.079862704459507
1,2.6390573296152584,1.4236050942988252
4,1.9459101490553132,3.33281517382872
17,6.519147287940395,6.692676443609363
12,3.6375861597263857,4.461468963473814
2,0.6931471805599453,2.619631600519491
